FarmID,CropYield,Rainfall,FertilizerUsed,SoilQuality
5260,1600.9167900136174,218.31254068244073,40.65957495970058,Good
9675,3416.789576260058,153.57110743224104,36.29248337116802,Average
1451,2826.859442280481,115.6194043632643,29.448920042490204,Poor
4101,1624.1036579709407,269.925058038111,96.61309391606578,Poor
5970,1312.101752702262,256.2715301825026,64.26444878092343,Good
6786,1225.297874909128,166.5473377335582,37.31709572554246,Average
3398,1341.4326331908119,118.89686190748296,77.06020485249068,Good
9719,1384.3071757163016,176.79399237687866,36.034742126050006,Good
8284,1345.2507383284242,238.23177193753222,55.345396482759824,Average
2994,1220.3208844124215,52.68604619359444,12.337864376231753,Poor
1633,3788.1229030540608,203.14153409976828,86.1913285021506,Average
4571,4765.066831706435,227.53186802833866,96.08967856894904,Average
2312,4423.915539473346,254.19888425426257,87.91798037686107,Good
3394,2063.4142564816348,104.15366416297562,25.40023495981842,Average
8361,1817.1177886665096,100.85943826074835,84.27442296319022,Average
4069,1191.648208803441,103.9316099384123,41.2306344218337,Good
2578,1624.1347201319427,282.8579753953512,94.26535182176178,Average
8280,3271.0851713035904,85.24414499278782,36.91701074295622,Average
7923,4992.499407192967,241.16123259079995,18.046071185495062,Average
9531,4436.137627493377,296.6876103322779,86.76284312572103,Poor
8172,3059.686121381894,286.57144858333305,20.498187390829383,Average
4559,2693.8195355455227,152.47292328067982,58.7291574593808,Average
7509,1591.3035360551585,259.83782958165637,43.83531061199298,Average
5768,2674.3649365605484,217.53522788772253,78.11688011175882,Good
3235,3379.432732611848,267.1157996953129,77.40095889028068,Good
4302,3381.8980324605195,90.29096904172303,79.85237531918912,Good
9225,3230.1859324341813,241.23422881493175,15.695391811767749,Good
6191,4296.075346162511,196.63927273839792,87.25378070087396,Poor
4659,3040.3354944752755,185.027366565888,51.969678292841024,Good
7634,2891.398305249626,232.22501252833771,29.726577160237834,Good
9368,2223.0956213329205,118.26509768246694,36.900623295555164,Average
9826,1720.9669298805902,68.64789078862103,91.24680815619719,Average
7361,1005.6157861182982,175.5302348207535,10.539382626463716,Good
6691,2288.393180898348,125.53343214009125,82.15498973896287,Good
7721,3532.3230616868323,114.101367479734,93.15366225510733,Average
9040,3235.590038371414,299.6305908602003,32.50492268092401,Good
9401,3122.0662519940297,99.46520239673244,83.98022679328365,Poor
7233,4089.5070859811385,108.89417600970728,24.498094402663803,Average
6131,1931.3871256549917,133.47066128041024,11.460269443786315,Good
8193,3714.152019438238,174.2505051948374,64.41168981975295,Average
7467,3428.6593998814456,267.2777519722536,68.15824986520522,Good
2274,2355.9657124968808,94.09848958620401,23.512807642230914,Poor
3612,1874.1744111680441,203.99123981084463,56.12207896489325,Poor
3902,3250.7594782153856,142.13094422812088,44.694249083640216,Poor
6204,4780.592277917882,249.22868162836215,16.863232500047893,Average
7113,1305.4033685378697,200.46989290586933,55.69680549212153,Good
5738,4811.9393571782,248.77331428731702,62.662292422442285,Average
6581,2859.0325755512613,263.77273225734336,29.54548525657295,Average
4461,3840.1740035827643,278.03254095370636,76.5801676507647,Average
7304,4212.818668139667,298.9191737910163,16.53413002604593,Poor
6648,1606.0591881407142,204.71606005394457,59.589566427033965,Poor
2976,1179.8322432582906,209.38400374336595,37.305119322683666,Good
5874,1513.966906132362,85.14467248350215,49.24657670982338,Poor
9001,2363.8115571616095,76.27375322428493,90.41261810669573,Good
5318,4826.216918414957,171.90650183896258,70.29588262708761,Good
4974,1171.1017516614982,223.4220598669709,23.399073211062912,Poor
6646,4679.192398499011,112.04932249606435,89.76754201039533,Poor
4459,3245.1787658484877,131.790588396525,43.555014042763986,Poor
4340,1409.3638459938722,225.03198462325537,40.71560737096989,Good
8708,1610.9939646773257,102.91530478920566,55.138277990900576,Average
6425,3757.324687262469,180.3427765480588,28.47645938954749,Good
5111,3433.813840841717,184.65556774918755,92.28123868364104,Good
5608,1669.825877904218,279.2381223445808,52.11001260312698,Average
5449,4617.324352028384,150.56842080345646,45.4440429797507,Good
6583,1531.615733030907,102.63675692143491,25.387097751905333,Good
4039,3046.2943442158426,93.47354195231566,82.24133075531233,Poor
1142,3113.1773710060274,123.28862555730606,95.7552006941302,Poor
1976,4482.00942642466,119.7301322846594,88.26333525955613,Average
1336,1088.6008639516128,237.5493356201861,24.534726648907714,Poor
5788,1545.8068036315553,198.43056568542124,77.64539347708909,Poor
7044,1682.7147202174951,220.6068292058663,28.374746133926052,Poor
8371,1251.525590099216,207.57384825722892,13.49509539888231,Average
3020,3525.9331363638184,170.31129900593703,53.602454495165894,Average
9780,1918.399442812592,282.06906166954974,70.33425522530311,Poor
6158,3306.6793382414903,254.35483773654286,21.18588063019272,Good
2536,4130.448814369731,102.70573560637933,64.49670610169785,Average
9752,2634.113973157072,155.9157689258783,85.92809500843384,Average
1343,4075.401097320319,121.9751124457698,28.810940248425634,Good
8255,4111.474202574494,236.4215576693279,48.50104417196255,Good
2379,2053.6922629626306,136.1140555915199,54.892065454100454,Poor
6046,1062.9783896122594,210.05367968406406,84.80905760320375,Good
1845,1413.1274128253292,123.05338454007429,79.42389522857222,Good
4653,4294.094960683172,92.91177086748345,79.23948748489673,Good
9689,2621.229260056495,52.29727458233303,71.11345059614251,Poor
5931,4356.384064473879,298.65568250336923,65.60102319752401,Poor
6182,3190.0572813872313,104.87778689283718,55.79987718314694,Poor
6711,1789.5815508868411,258.0611851308501,43.2656784488444,Poor
3915,3848.949028376013,255.52092596560828,56.19048518533709,Average
4066,3232.7453705303496,108.99061386549661,86.83477745627832,Poor
6359,2407.220848588582,153.90879637176454,61.352968210899924,Poor
8234,1350.8679817981215,259.0278137285976,98.70452720794758,Good
3647,1409.1934246257613,222.45198268122263,22.82798674270867,Poor
8109,1754.046456585515,142.46952334606914,49.70393254397438,Poor
8674,3691.7244770303973,287.284864625245,28.02524374660556,Good
3005,3911.885688464658,135.5854201456637,42.85899171804381,Poor
6890,3523.663411060952,103.01680383175264,81.07879366366332,Good
1678,2349.073550800781,86.68019300197209,84.2297011817936,Average
3518,2761.880172621115,225.3296359967083,12.854720511029942,Good
2390,3838.2391117857355,57.25122603684475,95.80326216820045,Good
6405,3639.4202801477763,261.46019417015214,88.4684782606322,Average
7961,4092.0541236509002,126.05527545876653,91.44727825970902,Good
3626,1964.5502164065056,142.45174825740526,43.910145311207735,Good
4759,1017.9555651981968,250.45783331462152,54.72638734296807,Average
4879,2065.7684031955905,253.54430803005886,25.165303058394187,Good
2183,2391.5658574944664,150.00225693196927,45.71491665983107,Average
5963,4842.053857168752,188.45617100849128,21.353153317970815,Average
3277,1870.9290932354095,219.80242169952106,87.69572677306219,Average
8115,4305.617402939238,222.1516320962473,62.30168020408369,Poor
1198,3490.0461159325273,183.51378785303356,22.238361297244232,Average
1457,1670.146591597827,261.02638094391875,89.11590194795758,Good
4558,2614.019242694512,260.36012899461394,17.233156878786275,Poor
7034,3040.634629008778,262.20047017285515,93.42525850881037,Good
8812,2376.6006546049257,117.05454310787623,19.517437684354277,Average
3315,1904.600472324354,114.22638107604465,74.6178576567197,Poor
1901,2011.4037587014832,84.95551564051169,68.07762270624798,Good
7900,3340.823061342462,256.59983151960313,80.44313149654757,Poor
5297,3752.424210376207,65.16507597758508,60.82930032910623,Poor
9551,2875.8850345897285,83.8263667920466,41.492938229653745,Average
8766,4766.943346985538,281.5525198356219,34.69608060678906,Poor
2136,3914.2657046674863,81.27834303937186,95.09235504208128,Good
6284,4567.03186360685,80.32065700063171,49.71432142095802,Poor
1507,2902.654185153351,277.27733241116346,85.79741936999262,Poor
6272,1059.5317118232322,127.52594548229682,75.07502479530173,Average
9258,3368.282118428732,270.35589017670156,69.05214525990183,Average
5723,4273.03751790142,144.41413965512658,97.35483657558257,Average
3627,3146.1402371592308,143.40990412251836,60.890463113089766,Average
9867,3271.604192707085,83.79563512314988,75.97156886166033,Average
3328,4899.883583326491,279.6556768819137,86.47026672475492,Poor
2031,2464.568737499978,240.42175017540697,14.137978662278691,Average
2304,4207.491275486267,106.41234177813601,99.66771449007746,Poor
5283,3020.2969579057835,231.9494270034783,33.595689841794616,Average
5908,2854.844015313731,75.92317596354401,73.22651072603358,Average
2764,1582.3082524226195,180.9527163071923,95.82546050758013,Good
1558,3993.580334324186,113.56677864621537,78.68231565528797,Average
4761,4293.177688887815,262.6461066656814,30.665556743243577,Average
9159,2723.509780307701,177.78229439181146,42.60824988714501,Poor
3089,4054.1223734956143,280.3028887655562,47.276110698481986,Poor
3225,3324.4831471993302,196.29114637264348,62.77127442599802,Average
9169,2030.2172585553437,175.9942285963113,64.265295393605,Average
9195,4694.862111551558,223.48364925384777,80.91106601288797,Good
6199,3787.0856547881003,245.99282558899054,87.37058912966168,Good
8340,4513.338470714915,53.81444216387975,18.058392078999717,Poor
3425,2125.8577025310883,180.5708900893636,34.584098206722,Poor
3050,4665.452757386263,243.92934885281372,40.929597280463064,Poor
1476,2458.6674448325866,151.87376985465397,11.202820313528296,Poor
8250,1038.1275437131912,61.279921267566216,47.58260990875818,Poor
8202,1300.1137518593528,54.38841002866605,42.291878992265765,Good
1308,1357.3539375971131,248.4626561354792,57.285115343608865,Good
8543,1828.5734728210873,99.518910324369,19.016334164454598,Poor
3201,1746.0879431293456,93.72919471248265,47.259350221603235,Good
5773,1231.5759761248798,122.39015503258331,63.76743666129691,Good
9560,4581.569729331888,75.54206539819381,82.34337430708388,Poor
8585,4313.24033479985,63.321625099120105,78.9807191643938,Average
9434,4051.2929320673134,268.0646363919463,46.437091296849964,Poor
3324,2916.5335844585193,125.6959059715765,45.05793216165057,Poor
9872,2700.592615289065,195.59799798476897,13.372484383456444,Poor
4514,2701.457941613352,264.4502219445451,17.438016477003487,Good
3359,2047.0696394647434,294.36493542104995,88.51657915530947,Poor
9381,3433.0304540209386,222.12259051512774,82.52875424079109,Average
9920,1236.3186041868303,287.5410237390249,11.897846743640612,Poor
6715,3635.135643578418,155.88043218662094,89.44107061300939,Poor
1014,3055.4298554128222,247.3860529739382,65.24913349426686,Average
4265,4266.0808815364635,284.40068486756854,82.17272078058132,Good
9957,4890.96774732033,63.28984652129114,55.22740508417704,Good
1831,4506.440551492845,129.36213280498112,23.556374067233527,Poor
2269,3879.696578997958,235.06336706924074,42.12014510453291,Average
4768,2731.1336505721174,128.8174761290233,50.50261698281576,Good
5078,1858.0970481598024,54.25809298615043,77.85209278242819,Good
5181,3659.4932688266586,251.75631007253048,83.14233355669957,Average
6447,1806.3964360247496,91.18071909099692,76.73076342922873,Average
9406,1081.0357997067767,130.21718384761124,52.89826956971519,Average
4606,3292.931924785271,277.6438951599795,69.7331301812263,Good
9183,2576.5216470808605,102.21502094505783,36.59633032848056,Poor
7405,4504.074665477303,273.6899395054056,98.90215389700766,Average
2549,3583.120244918558,155.6367132365263,25.138516377310122,Poor
3308,3589.000414248966,279.53297415261034,75.12423086375907,Average
5035,4151.572190545352,269.2130076206653,23.943751708283898,Average
9701,2342.6080045471763,153.81097994000464,35.27795274150348,Average
2688,4832.687806532762,280.46809885781033,77.39432290510643,Average
4482,1885.2859658582481,208.18020899670813,75.62041408113704,Poor
9635,4486.719587303362,168.90378474860154,21.205884377901096,Good
6251,4643.3640066163625,182.67268834202616,71.0688467290231,Good
6864,1156.1615074575466,65.82513297887253,28.345514432400506,Poor
5058,3527.2884145145135,251.89774582245482,97.56654260978543,Average
6011,3997.6833599996294,123.11663988947545,64.2746561059119,Average
2391,4815.321618501966,117.54216712179468,10.313148248580553,Good
7698,2005.5155965524004,228.84959701843763,28.760909605110562,Poor
7971,3247.400701988566,142.70197840209306,30.664494632846363,Poor
1476,4092.4698710902157,178.54081132892657,32.238829999513825,Good
3087,1593.422077711124,155.39346973998684,60.1383766240551,Average
6442,4411.928518225295,176.1588416423944,28.504604787729527,Average
4034,2614.552125677037,105.54320765053833,47.15128709540757,Average
4028,3559.003381867686,271.2339582143189,25.599247082308885,Good
5410,1168.1523958508865,202.54415978545822,70.02122045543999,Good
2811,1891.7445550029015,108.42709419078373,61.18359970041111,Good
5542,2912.739967971183,72.88477494268604,66.58282796314367,Average
9354,2156.8381700676614,183.86702870876258,97.0667513206058,Poor
5409,4831.373011534416,167.0298669193234,45.937174880203386,Average
7008,4179.730013866671,283.12248874864247,29.392536318100234,Good
8305,4459.519680012654,107.67506454278012,99.88938116214999,Good
3708,2865.2716231459126,270.401310517963,15.226755852140151,Good
2322,2894.5682707511405,241.62358019192843,82.93144343189728,Good
6478,4220.756050860618,169.12614239756533,24.595894599279518,Good
3176,2550.1309631416607,268.443143257953,69.83067106350678,Poor
6293,2923.3972124462853,265.46975405329215,52.64166187448769,Good
3622,3114.3589285371036,228.60541919181557,85.51230070787395,Poor
3221,3428.6307115291515,75.38775519460454,75.79819905514987,Good
7716,3599.8819657319955,90.04777742517554,25.51023072996742,Poor
8307,3723.0069470394164,197.90012966504483,69.87204984239384,Average
4432,2776.03704569629,111.35485187719692,29.53818838660007,Average
4343,2180.5874203299654,187.7918232017323,25.234338377767987,Average
8572,4680.616555901795,190.19615952262694,17.570444136516947,Poor
5058,4306.886790753104,196.773634469791,20.229043121624237,Poor
6236,1013.7495726722743,192.46040189395518,73.34896273103567,Good
5287,3051.6936839720643,144.814655823563,99.2909461959349,Average
9625,2098.412183462608,102.56123145371288,70.82130950039061,Good
9375,3570.915955720095,179.63570261351433,73.762046062851,Average
9327,3010.5593414989726,173.7911336431486,80.44388012875689,Good
6583,1084.6658750627198,118.79841313022902,90.01102316754144,Average
8382,3911.0901129634112,62.7958174335677,34.09567658134414,Average
1353,2101.5470756733584,101.39232727786901,64.40911160805712,Poor
3933,2040.9460765348206,187.69538868218132,29.49732446247634,Poor
6425,1127.7044696967127,183.90480634655393,57.30737706326187,Poor
2979,4313.344662335983,83.4098610125011,28.780167721439376,Good
4779,3315.358042470092,201.5130482758749,15.760479418659276,Good
4732,2939.3708678023595,155.6623825243896,17.945608177746486,Good
6192,3703.2512298570027,213.41757934604985,97.86721566432351,Good
8064,2381.480346394361,272.0012946248904,10.541627372161898,Good
9323,3277.8979159487567,127.13687227848331,72.11484949939322,Poor
1847,1997.0936322410248,136.8268504805298,89.85767878924756,Good
4495,1251.8205754439768,219.2035777892835,45.433335130379874,Average
5614,3245.3734079755295,287.28887925775473,73.73033590796868,Good
4879,1884.7668790869534,171.53070341615597,41.39985624897721,Average
7575,4000.168723901525,92.321623886762,57.60683664738343,Poor
3138,2807.372637028666,283.751274363055,94.21289607689165,Good
4835,2001.593918188912,167.4443177203252,13.810156506629546,Good
5072,3433.383471766182,165.174862605153,34.04574633117198,Average
1334,1466.483152948802,184.9521078359274,19.538970883443604,Poor
8042,4045.695522493901,113.12610149059455,54.63328889989485,Poor
2216,2808.711825172831,246.17335478387795,79.34323711158835,Average
5774,4250.582513202707,210.26090306357736,97.89397507861229,Poor
6145,1552.385480165979,288.71756596094576,23.990327622967712,Good
4399,2530.1691066677,100.97202916285121,13.953764093982134,Poor
7421,1720.118744440614,204.78361814219056,22.451402303491484,Poor
4023,1244.7822772795507,179.15852274484394,97.18772640571868,Good
3136,4821.390551186869,273.6884605928245,38.81160656174379,Average
4862,3906.594211775598,57.59171416073498,34.04552242056231,Poor
5603,2302.421109952964,240.2002058880862,76.15605272489277,Good
7416,1984.6014803439543,205.76492863740333,20.86078391790631,Good
3799,1817.2876681638659,201.8872788762095,41.416757543174754,Good
5992,1172.041811785481,268.83035877902404,23.033046043955267,Average
2992,1410.6774392725931,197.44952636694126,97.6888430835128,Poor
9409,1411.6286698694687,228.98068903984353,35.661042863751746,Poor
4504,3665.059918123843,211.42684156155784,34.227570780284054,Average
4131,3378.830498261726,67.37617614952771,67.09625025704813,Average
8429,3272.773561214425,78.20750820010312,11.495468790197553,Good
7568,3937.8520384238022,134.62428864676787,68.8183861938911,Average
8368,2004.6890238961455,218.9254155030138,50.84694694646438,Average
5691,2369.9000361852245,56.61232235432921,26.572151025429058,Poor
7376,1506.8067105485934,243.14886160981473,53.770868135233485,Poor
3798,3350.843456255247,100.752445263216,99.90894331382584,Poor
6705,4731.622237215095,189.87990388778474,85.49253735818166,Good
5073,4452.551332101298,100.2892187404575,97.67477150492422,Good
7365,3219.9952455610273,93.9919924129814,93.34552097161024,Good
2283,3578.4309220006135,133.54782488337435,83.8373566455441,Good
1358,4969.235897992479,280.3771766660588,40.12700259866348,Poor
3273,3069.4188865331325,109.46124533664249,75.69425123898193,Poor
1068,4482.3528482713255,62.13073083043265,45.238423911566954,Average
3025,3002.629049612455,270.56108104593346,48.65740089126808,Good
9200,1191.4735580812992,159.73268054372653,88.60528634889548,Average
9472,4738.645768211518,205.2640807612073,28.46648519233593,Good
2575,1447.5211128608846,271.4445856511005,36.69349183411806,Good
6314,3816.7520365044325,238.91239579259013,93.74501147363438,Good
9984,1951.8358082324185,249.12625702202675,72.96349697976191,Poor
9498,4604.146789165412,170.0233711905795,15.840891581826007,Good
4960,1801.9553418425107,221.83550206825228,20.945172026139193,Average
1145,1560.297545125127,290.94164718528305,62.159340802158844,Average
4565,2754.851831449326,272.44726658606834,81.88794651310133,Poor
1442,2986.723061212155,203.1068648361141,81.35261384672728,Good
4926,4275.7099397428065,71.34314329022376,48.243341258285746,Poor
9500,4049.6110256764605,294.92536422608293,33.26583691434135,Average
6527,2313.075255157678,106.37173102209925,80.89372102243772,Good
6692,2539.7992508207963,140.1894257781647,94.96613159981607,Poor
8919,3306.6814463619444,85.0881700013754,49.97176386608494,Good
6688,3206.3041020810715,91.65333321301918,22.354870581515634,Average
8571,4448.186389399789,248.94455776168266,64.8756412074284,Good
5678,2889.895170224623,82.06692960077429,16.44715128037221,Good
5040,4574.036029593155,97.34385643117488,65.03505414927255,Poor
3418,1820.28670389339,92.87276824547986,25.56512495656099,Poor
3721,4470.503017456123,142.54664767244157,56.438117034045845,Good
1576,2217.170422983974,223.67154212431413,66.29447766908541,Good
1199,4157.0306253189065,210.95924163538768,50.20531163358428,Average
7578,3261.5495552779466,231.17388067397036,84.456717646707,Average
4824,4502.247468307151,231.7029693944294,43.72379768077572,Average
6340,1925.0150613022447,50.75017643890873,23.952950665160458,Poor
5659,3805.9959743895693,221.13495273639592,51.751420662473286,Average
4920,4395.838782421966,221.14315112799693,96.71849458728897,Poor
4319,4106.761948231216,65.52793765663188,89.21640002876106,Average
6190,3263.997350598054,156.78030415210458,37.99749565286157,Average
5578,3701.5968202670774,69.6617919454222,31.843458223426126,Average
5751,1786.0684042615844,97.70750149845499,53.495934136722866,Good
8956,1865.8546476778288,172.43771807249527,68.9642204587762,Good
9196,2069.162098677115,53.00301610206002,93.40474805220987,Average
2608,4312.054775578778,73.7499887892472,65.19935808941997,Good
4566,1669.7585833591772,71.2303031764377,85.25047754734585,Poor
1948,2195.6904850301808,81.13602594462589,72.64661044730987,Poor
6359,4681.7369277423495,62.44560995837052,19.13707351299313,Good
6310,4020.9415639932126,203.01925639322943,90.26069717876216,Average
6125,3932.5027702409725,94.6491765338543,27.958369935923916,Good
2342,2820.5657395287817,265.65075482159614,42.99823000047707,Good
2438,3809.4462305620204,271.2000656801084,85.62355404301778,Poor
5031,3262.9113025600245,222.7584471356424,98.12916007097972,Average
7036,1285.8584749254323,66.23900474120488,37.95506118208175,Poor
2037,3306.104558013464,272.9009347490919,44.49005582519306,Good
6327,2808.989119371066,154.67106442979693,53.705227766515875,Good
1001,1455.8510521360636,95.2786271155037,54.81924849491345,Average
9721,2377.0600605993714,244.69467614525868,77.5337414304064,Average
8202,4579.189500853543,136.67332741603747,83.54068604752868,Poor
5857,4214.809925362799,176.51816907050798,99.19322525736496,Average
3129,4655.6130480324155,235.76015561384435,82.38058476876769,Average
5888,3868.318996725143,75.2800841295214,36.98032771113286,Good
4554,3530.214648390357,92.38843749593002,42.233558155048215,Good
